TimeStep,V[1],V[2],V[3],V[4],V[5],V[6],V[7],V[8],V[9],V[10],V[11],V[12],V[13],V[14],V[15],V[16],V[17],V[18],V[19],V[20],V[21],V[22],V[23],V[24],V[25],V[26]
648,0.517587,0.552501,0.554234,0.51426,0.452526,0.349344,0.23702,0.0989625,-0.0384458,-0.175414,-0.304364,-0.406783,-0.493654,-0.538193,-0.559432,-0.53612,-0.486748,-0.399577,-0.294756,-0.162196,-0.0305975,0.115895,0.241386,0.364497,0.454361,0.521468
649,0.474011,0.517905,0.525642,0.503042,0.447068,0.363089,0.257103,0.133528,0.00258847,-0.128793,-0.252496,-0.359761,-0.443764,-0.502481,-0.524017,-0.520328,-0.474968,-0.407336,-0.309565,-0.191961,-0.0675037,0.0703837,0.192829,0.313348,0.407132,0.476935
650,0.426387,0.477792,0.492422,0.486731,0.437338,0.373476,0.274502,0.16697,0.0435553,-0.0810011,-0.198119,-0.309188,-0.390016,-0.461095,-0.484753,-0.498177,-0.45979,-0.410496,-0.321348,-0.22068,-0.102361,0.022516,0.143978,0.25812,0.356244,0.428495
651,0.374849,0.432068,0.4561,0.463752,0.425399,0.378506,0.290595,0.197989,0.084348,-0.0320739,-0.14282,-0.254002,-0.33478,-0.412473,-0.443927,-0.468121,-0.442948,-0.407575,-0.331373,-0.246706,-0.136217,-0.0258728,0.0940097,0.200447,0.301408,0.376928
652,0.319457,0.381279,0.417279,0.433753,0.412158,0.377277,0.305972,0.225798,0.124716,0.0177194,-0.0875869,-0.194176,-0.279074,-0.356796,-0.401993,-0.430532,-0.424549,-0.398424,-0.340106,-0.268791,-0.170096,-0.0728062,0.0419902,0.141939,0.24269,0.322457
653,0.260446,0.326551,0.375479,0.397945,0.396889,0.37049,0.319995,0.250416,0.164182,0.0677706,-0.0325497,-0.13104,-0.222272,-0.296156,-0.357518,-0.387676,-0.403077,-0.38436,-0.346856,-0.286699,-0.204189,-0.117068,-0.0122947,0.0835536,0.180771,0.264921
654,0.198404,0.269201,0.329641,0.358548,0.377753,0.360026,0.331106,0.272494,0.202095,0.117225,0.0227667,-0.0667971,-0.162824,-0.233605,-0.308281,-0.342567,-0.376399,-0.36743,-0.35015,-0.301196,-0.237578,-0.158637,-0.0679415,0.0253766,0.116857,0.204179
655,0.134251,0.210271,0.278991,0.317671,0.352982,0.347855,0.337687,0.292773,0.237799,0.165217,0.07883,-0.00354006,-0.0995232,-0.171649,-0.252881,-0.29739,-0.34319,-0.349232,-0.34861,-0.313455,-0.26863,-0.198412,-0.123188,-0.0330807,0.0523092,0.140516
656,0.0690467,0.150227,0.223758,0.276279,0.32204,0.334914,0.338965,0.311516,0.270817,0.211102,0.135506,0.0576398,-0.032582,-0.111082,-0.191878,-0.252409,-0.303914,-0.330017,-0.341802,-0.324239,-0.295806,-0.237423,-0.176164,-0.0922579,-0.0118089,0.0748028
657,0.00371922,0.089016,0.165319,0.233856,0.28608,0.320627,0.335437,0.328239,0.300933,0.254564,0.191836,0.116934,0.0361477,-0.0508653,-0.127782,-0.206052,-0.260762,-0.308617,-0.330515,-0.333364,-0.318413,-0.275995,-0.225684,-0.151963,-0.0749866,0.00832693
658,-0.0611165,0.0264323,0.105695,0.188944,0.247423,0.303328,0.328551,0.341893,0.328141,0.29553,0.246308,0.175331,0.103927,0.0108917,-0.063893,-0.156099,-0.216565,-0.283256,-0.316321,-0.339773,-0.336828,-0.313363,-0.271631,-0.21117,-0.137197,-0.0576071
659,-0.125157,-0.0374159,0.0466791,0.140252,0.208373,0.281348,0.319852,0.351413,0.35247,0.333961,0.297461,0.233663,0.168406,0.0754335,-0.00266197,-0.101303,-0.173317,-0.252765,-0.300661,-0.342154,-0.352113,-0.347944,-0.314721,-0.268317,-0.198551,-0.122075
660,-0.188228,-0.10182,-0.0108903,0.0876767,0.170064,0.254108,0.310093,0.356278,0.373814,0.369647,0.344448,0.291772,0.228656,0.142245,0.055434,-0.0424445,-0.131203,-0.217459,-0.284024,-0.339724,-0.365241,-0.378091,-0.3558,-0.321898,-0.258881,-0.184698
661,-0.250026,-0.165535,-0.0672944,0.0326324,0.132008,0.222587,0.298839,0.356772,0.391846,0.402124,0.387243,0.348288,0.285351,0.208996,0.111841,0.0178059,-0.0887079,-0.179148,-0.265729,-0.332688,-0.376437,-0.402877,-0.395107,-0.371037,-0.317507,-0.245498
662,-0.309946,-0.227151,-0.123441,-0.022496,0.0926089,0.188879,0.28479,0.353778,0.406095,0.430762,0.426364,0.401145,0.339999,0.272573,0.168725,0.0761522,-0.0437598,-0.140248,-0.244439,-0.32211,-0.384991,-0.422442,-0.431927,-0.415681,-0.373313,-0.304523
663,-0.367094,-0.285576,-0.18001,-0.0754639,0.0503362,0.155117,0.266633,0.348241,0.416125,0.454965,0.462308,0.448519,0.393688,0.330592,0.227329,0.130327,0.00476243,-0.102524,-0.219104,-0.309276,-0.389665,-0.43774,-0.46482,-0.456338,-0.425088,-0.361485
664,-0.420478,-0.340332,-0.236734,-0.125189,0.00485621,0.122382,0.243912,0.340609,0.421722,0.474362,0.495028,0.489632,0.446117,0.382483,0.286888,0.180143,0.0560736,-0.066218,-0.189738,-0.294949,-0.389409,-0.449835,-0.492287,-0.493522,-0.471926,-0.415606
665,-0.469278,-0.391509,-0.292246,-0.172091,-0.042534,0.0902584,0.217402,0.330599,0.422975,0.48888,0.523771,0.524927,0.495475,0.429496,0.344746,0.227316,0.107656,-0.0300992,-0.157579,-0.278981,-0.383959,-0.459187,-0.513465,-0.527222,-0.513466,-0.465773
666,-0.513027,-0.439406,-0.34457,-0.217558,-0.0894305,0.0572726,0.188763,0.317412,0.420189,0.498666,0.547366,0.555553,0.53926,0.473645,0.397617,0.274148,0.156477,0.00758742,-0.124493,-0.260508,-0.373969,-0.465342,-0.52846,-0.556724,-0.549827,-0.510899
667,-0.551617,-0.484067,-0.391984,-0.262855,-0.133493,0.0219657,0.159692,0.300278,0.413695,0.503908,0.56478,0.582442,0.575519,0.516205,0.44325,0.321866,0.200535,0.0478391,-0.0920066,-0.238593,-0.36061,-0.467186,-0.538136,-0.58086,-0.581301,-0.550277
668,-0.585115,-0.524983,-0.433745,-0.308117,-0.173573,-0.016047,0.131056,0.278997,0.40366,0.504673,0.5756,0.605581,0.603784,0.556684,0.481493,0.369591,0.239807,0.0900515,-0.060549,-0.212929,-0.344894,-0.463594,-0.543506,-0.598545,-0.607973,-0.583741
669,-0.613507,-0.561154,-0.470259,-0.352018,-0.210146,-0.05565,0.102549,0.254165,0.390016,0.500848,0.580173,0.62387,0.625136,0.592876,0.514134,0.414588,0.276031,0.132135,-0.0293629,-0.18415,-0.327154,-0.454083,-0.54508,-0.60927,-0.62951,-0.611528
670,-0.636521,-0.591443,-0.5026,-0.392313,-0.244793,-0.0946881,0.0730369,0.226927,0.372555,0.492215,0.579309,0.635685,0.641373,0.621976,0.543601,0.453632,0.311441,0.171533,0.00284721,-0.153573,-0.306961,-0.439089,-0.542564,-0.613289,-0.645214,-0.633948
671,-0.653627,-0.615055,-0.531669,-0.426927,-0.279046,-0.131038,0.041414,0.198429,0.351132,0.478613,0.573758,0.639765,0.653782,0.642076,0.571299,0.484708,0.347199,0.206539,0.0369289,-0.122533,-0.283524,-0.419724,-0.53505,-0.611387,-0.654328,-0.651049
672,-0.664227,-0.631828,-0.55748,-0.454959,-0.313279,-0.163657,0.00743564,0.169272,0.32586,0.460076,0.563761,0.635913,0.662266,0.653163,0.596583,0.508014,0.382476,0.237128,0.0725591,-0.0917271,-0.256305,-0.397173,-0.521588,-0.60439,-0.656389,-0.66247
673,-0.667908,-0.642201,-0.578991,-0.477015,-0.346301,-0.193001,-0.0279551,0.139315,0.297174,0.436881,0.548952,0.625071,0.66534,0.657005,0.616987,0.525679,0.414731,0.264784,0.108232,-0.0609654,-0.225467,-0.372112,-0.501775,-0.592692,-0.651444,-0.667574
674,-0.66463,-0.646851,-0.594587,-0.494686,-0.375876,-0.220552,-0.0630065,0.107921,0.265719,0.409469,0.528658,0.60876,0.660998,0.656013,0.629564,0.540347,0.441035,0.291433,0.141976,-0.0294871,-0.191905,-0.344459,-0.476051,-0.576087,-0.639995,-0.665762
675,-0.654725,-0.646239,-0.602915,-0.509472,-0.399879,-0.247764,-0.0960159,0.0745242,0.23212,0.378309,0.502399,0.588197,0.647924,0.651746,0.632564,0.553475,0.459665,0.318103,0.172362,0.00337143,-0.156837,-0.313608,-0.445511,-0.553968,-0.622726,-0.656794
676,-0.638719,-0.640311,-0.603595,-0.521794,-0.417395,-0.275032,-0.126158,0.0391519,0.196781,0.343777,0.470298,0.563655,0.62632,0.643968,0.626422,0.564357,0.471009,0.344136,0.1992,0.0375699,-0.121246,-0.278963,-0.411394,-0.525793,-0.600164,-0.640933
677,-0.617075,-0.628538,-0.597395,-0.530667,-0.429117,-0.301307,-0.153792,0.00260765,0.159819,0.306121,0.433136,0.534431,0.597846,0.630821,0.613488,0.570465,0.477238,0.367412,0.223491,0.0721979,-0.085486,-0.240459,-0.374525,-0.491509,-0.572475,-0.618826
678,-0.59001,-0.610264,-0.585766,-0.534227,-0.436833,-0.324575,-0.180071,-0.0338127,0.121193,0.265522,0.39205,0.499426,0.564728,0.609997,0.596633,0.568912,0.480933,0.385486,0.246657,0.105851,-0.0493128,-0.198765,-0.33505,-0.45173,-0.539504,-0.591209
679,-0.55749,-0.585161,-0.57001,-0.53079,-0.44228,-0.342922,-0.206081,-0.0688983,0.0809377,0.222206,0.348041,0.458002,0.528553,0.580227,0.577588,0.558165,0.48349,0.396941,0.269521,0.137313,-0.0122681,-0.155062,-0.292583,-0.40754,-0.501029,-0.558601
680,-0.519406,-0.553524,-0.550582,-0.519832,-0.446072,-0.35555,-0.23204,-0.102053,0.0393749,0.176536,0.30161,0.410564,0.489498,0.542169,0.555982,0.538987,0.484234,0.402159,0.291655,0.166124,0.0258122,-0.110554,-0.246673,-0.360074,-0.457073,-0.521161
681,-0.475816,-0.516232,-0.52691,-0.502311,-0.447307,-0.363145,-0.25701,-0.133462,-0.00283902,0.129021,0.252719,0.358545,0.446435,0.498182,0.529675,0.514048,0.48081,0.403039,0.311495,0.19268,0.0644945,-0.0660089,-0.197297,-0.310105,-0.408096,-0.478788
682,-0.427127,-0.474403,-0.497856,-0.480151,-0.444092,-0.367386,-0.279324,-0.163792,-0.0448642,0.080261,0.201101,0.30379,0.397857,0.451104,0.496178,0.486421,0.47059,0.401818,0.327175,0.217806,0.102823,-0.0215833,-0.145101,-0.257876,-0.354953,-0.431393
683,-0.374096,-0.428938,-0.462521,-0.45519,-0.434675,-0.369895,-0.297445,-0.193603,-0.0859437,0.0308471,0.146714,0.247719,0.34305,0.402779,0.454314,0.457867,0.452292,0.399701,0.337555,0.242075,0.139714,0.022978,-0.0912652,-0.203251,-0.298661,-0.379185
684,-0.317652,-0.38023,-0.420944,-0.428218,-0.418504,-0.371234,-0.310777,-0.222832,-0.12563,-0.0187077,0.0900585,0.190782,0.282811,0.353204,0.405129,0.427921,0.42682,0.396126,0.342849,0.265295,0.174411,0.0679196,-0.0370855,-0.146097,-0.240098,-0.322796
685,-0.258641,-0.328185,-0.374264,-0.398653,-0.396602,-0.37056,-0.319914,-0.250648,-0.163833,-0.0679812,0.032176,0.132519,0.219271,0.300811,0.351499,0.394329,0.396832,0.389105,0.344439,0.28648,0.206727,0.113088,0.0164829,-0.0866525,-0.17981,-0.263197
686,-0.197649,-0.27256,-0.324274,-0.365054,-0.37104,-0.366132,-0.32621,-0.275787,-0.200657,-0.116598,-0.0256782,0.0721817,0.154935,0.24371,0.29667,0.354583,0.365283,0.376448,0.344,0.30434,0.236924,0.157804,0.0690549,-0.0256854,-0.118031,-0.201431
687,-0.134981,-0.213396,-0.272616,-0.326146,-0.343815,-0.356362,-0.330904,-0.297156,-0.236119,-0.164167,-0.0824734,0.00953944,0.0915182,0.181144,0.242596,0.307634,0.333805,0.357136,0.342461,0.317965,0.265335,0.20105,0.120713,0.035647,-0.0548872,-0.138341
688,-0.0708323,-0.151302,-0.22009,-0.281765,-0.315808,-0.340792,-0.334333,-0.31436,-0.269915,-0.210251,-0.137694,-0.0546339,0.0292683,0.11428,0.18907,0.254754,0.301894,0.332025,0.339423,0.327297,0.291968,0.241847,0.171649,0.0961451,0.00933709,-0.0744271
689,-0.00551869,-0.0874259,-0.166478,-0.233169,-0.28642,-0.320425,-0.335699,-0.327831,-0.301389,-0.254366,-0.191312,-0.118679,-0.0328125,0.0458551,0.134154,0.199044,0.267387,0.303445,0.333406,0.333088,0.316344,0.279581,0.221776,0.154918,0.0740258,-0.00991689
690,0.0603485,-0.0231141,-0.11098,-0.182521,-0.254094,-0.297199,-0.333535,-0.338467,-0.329723,-0.296036,-0.243468,-0.180704,-0.0959916,-0.0210998,0.0756662,0.143862,0.227954,0.273935,0.322769,0.336373,0.337665,0.314104,0.270521,0.21155,0.138249,0.0550113
691,0.125862,0.0405256,-0.0529916,-0.131879,-0.217425,-0.272941,-0.326578,-0.347017,-0.35425,-0.334825,-0.294069,-0.239381,-0.160669,-0.084717,0.0128189,0.0911046,0.182706,0.24486,0.306756,0.337779,0.355194,0.345571,0.316919,0.265995,0.200956,0.119979
692,0.189989,0.102917,0.0072295,-0.0822525,-0.176173,-0.248396,-0.314556,-0.353551,-0.37471,-0.370359,-0.342543,-0.294392,-0.225768,-0.145041,-0.0529657,0.0403794,0.132964,0.215746,0.286033,0.337109,0.368597,0.374135,0.359918,0.318286,0.261231,0.184281
693,0.251815,0.163994,0.0683975,-0.0333033,-0.131611,-0.222926,-0.298389,-0.357364,-0.391278,-0.402312,-0.387915,-0.346279,-0.28902,-0.203633,-0.118557,-0.0104618,0.0817266,0.184725,0.262378,0.33345,0.378041,0.399685,0.398734,0.368224,0.31847,0.246948
694,0.310725,0.223884,0.128634,0.0161636,-0.0859814,-0.195037,-0.279706,-0.357353,-0.404354,-0.430385,-0.42913,-0.395782,-0.34798,-0.262273,-0.180635,-0.0637302,0.0321387,0.149836,0.237718,0.32575,0.383983,0.421786,0.433039,0.415226,0.372388,0.306963
695,0.366417,0.282492,0.186243,0.0672061,-0.0414064,-0.163427,-0.259951,-0.352666,-0.41423,-0.454295,-0.465448,-0.44308,-0.401156,-0.321533,-0.237332,-0.120208,-0.0141183,0.110399,0.213082,0.313503,0.386808,0.439837,0.46291,0.458409,0.422859,0.363501
696,0.418748,0.339219,0.240375,0.119839,0.00112269,-0.127927,-0.239616,-0.343225,-0.420826,-0.473793,-0.496651,-0.487394,-0.448579,-0.380095,-0.289006,-0.17837,-0.0575637,0.0676291,0.188101,0.297119,0.386539,0.453316,0.488573,0.496854,0.469697,0.416068
697,0.467506,0.392998,0.291197,0.17275,0.0420751,-0.0897773,-0.218047,-0.329816,-0.423663,-0.488697,-0.522954,-0.527197,-0.491476,-0.435208,-0.337697,-0.23498,-0.10034,0.0241393,0.161371,0.277744,0.382815,0.461986,0.51012,0.529892,0.512496,0.464468
698,0.512241,0.442613,0.339479,0.223795,0.0828479,-0.0510813,-0.19396,-0.313672,-0.422103,-0.498905,-0.544677,-0.560903,-0.531237,-0.484027,-0.385593,-0.286719,-0.144666,-0.0174045,0.131459,0.256645,0.375139,0.46592,0.527339,0.557259,0.550621,0.508618
699,0.552265,0.487116,0.385846,0.270985,0.124691,-0.0137509,-0.166339,-0.295807,-0.415717,-0.504378,-0.561891,-0.587606,-0.568321,-0.525031,-0.433423,-0.331869,-0.19125,-0.0556522,0.0979342,0.234524,0.363234,0.465374,0.539752,0.579047,0.583349,0.548341
700,0.58681,0.526106,0.430139,0.313379,0.167733,0.021421,-0.13519,-0.276484,-0.404563,-0.505098,-0.574253,-0.607443,-0.601743,-0.558661,-0.479735,-0.371058,-0.238599,-0.0911549,0.0618156,0.211202,0.347275,0.460591,0.546812,0.595496,0.610079,0.58323
701,0.615257,0.559716,0.47126,0.351365,0.210673,0.0550214,-0.101703,-0.255144,-0.389206,-0.501031,-0.581128,-0.621345,-0.62946,-0.586822,-0.521507,-0.406619,-0.283662,-0.125814,0.0251501,0.185848,0.327844,0.451674,0.548144,0.606741,0.630487,0.612685
702,0.63731,0.588304,0.507583,0.386178,0.25133,0.0884581,-0.0677157,-0.230847,-0.370455,-0.492122,-0.581917,-0.630349,-0.649433,-0.611523,-0.555715,-0.440948,-0.323402,-0.161524,-0.0100302,0.15764,0.30564,0.438583,0.543697,0.612669,0.644556,0.636067
703,0.653007,0.612052,0.537699,0.418939,0.287711,0.122917,-0.0347898,-0.202961,-0.348967,-0.47835,-0.576395,-0.634875,-0.66071,-0.633493,-0.580927,-0.474853,-0.356376,-0.198819,-0.0427423,0.126431,0.281139,0.421245,0.533736,0.612938,0.652463,0.652905
704,0.662571,0.630704,0.561038,0.449799,0.31897,0.158457,-0.00346062,-0.171693,-0.324943,-0.459796,-0.564835,-0.63442,-0.663891,-0.651595,-0.597974,-0.506866,-0.383388,-0.236339,-0.0734558,0.0930148,0.25441,0.399693,0.518694,0.607152,0.654407,0.663032
705,0.666188,0.643588,0.578034,0.477669,0.3457,0.193783,0.0269051,-0.138138,-0.298111,-0.436693,-0.547866,-0.627844,-0.6607,-0.663391,-0.609301,-0.533939,-0.406803,-0.271443,-0.103622,0.0588241,0.225222,0.374131,0.498993,0.59508,0.650456,0.66657
706,0.663844,0.649918,0.589718,0.500717,0.369386,0.226826,0.0575507,-0.10381,-0.268015,-0.409408,-0.526137,-0.614077,-0.652905,-0.666523,-0.617382,-0.553112,-0.428963,-0.301594,-0.134608,0.0252364,0.193366,0.3449,0.4749,0.576795,0.640515,0.663809
707,0.655319,0.649187,0.597007,0.517306,0.391358,0.255793,0.0894039,-0.0699161,-0.234439,-0.378359,-0.500014,-0.592817,-0.641264,-0.660079,-0.623155,-0.563148,-0.450632,-0.3257,-0.166684,-0.00708712,0.158977,0.312383,0.44652,0.552686,0.624405,0.655018
708,0.640334,0.64143,0.600097,0.526838,0.411863,0.280056,0.122336,-0.0368158,-0.197718,-0.343913,-0.46949,-0.564788,-0.625101,-0.64513,-0.625405,-0.565172,-0.470406,-0.344605,-0.198671,-0.0384238,0.122657,0.276926,0.413871,0.52332,0.602023,0.640318
709,0.618761,0.627199,0.598316,0.530005,0.429799,0.300365,0.155049,-0.0039827,-0.158754,-0.306321,-0.434345,-0.531421,-0.602792,-0.624115,-0.621475,-0.561927,-0.485445,-0.360438,-0.228474,-0.0696334,0.0852973,0.238825,0.377026,0.489262,0.573475,0.619674
710,0.590789,0.607273,0.590518,0.528306,0.443276,0.318251,0.18567,0.0295005,-0.11869,-0.265747,-0.394478,-0.494132,-0.572845,-0.599443,-0.608861,-0.556097,-0.49308,-0.37521,-0.254176,-0.10144,0.0477236,0.198386,0.33622,0.450929,0.539126,0.592995
711,0.55692,0.582275,0.575784,0.523124,0.45065,0.334984,0.212691,0.0642012,-0.0784535,-0.222376,-0.350174,-0.453647,-0.534947,-0.57215,-0.586759,-0.548703,-0.492344,-0.389499,-0.275041,-0.133791,0.0103786,0.155989,0.291885,0.40855,0.49954,0.560298
712,0.517834,0.552418,0.554005,0.514919,0.451433,0.350706,0.235715,0.0997923,-0.0384102,-0.176545,-0.302159,-0.409779,-0.49032,-0.541409,-0.556621,-0.538516,-0.484516,-0.402016,-0.291817,-0.165697,-0.0267465,0.11211,0.244616,0.362253,0.45534,0.521831
713,0.474167,0.517525,0.52602,0.502991,0.446534,0.364251,0.255545,0.135036,0.00164337,-0.128804,-0.251398,-0.361779,-0.441199,-0.505194,-0.521399,-0.522852,-0.472339,-0.410306,-0.306164,-0.195645,-0.063886,0.067262,0.195078,0.312211,0.407083,0.478099
714,0.426359,0.477313,0.493225,0.485962,0.437694,0.373764,0.273574,0.168313,0.0421463,-0.079864,-0.198773,-0.309054,-0.389724,-0.461687,-0.483927,-0.499258,-0.458404,-0.412171,-0.319538,-0.222352,-0.101119,0.0219055,0.14391,0.258771,0.355185,0.429778
715,0.374644,0.431754,0.456894,0.462676,0.426464,0.377745,0.290829,0.198401,0.0832834,-0.0304509,-0.144832,-0.251812,-0.336921,-0.410592,-0.4454,-0.467091,-0.443648,-0.406956,-0.332217,-0.24539,-0.138078,-0.0236067,0.0916516,0.202517,0.299958,0.377568
716,0.319179,0.381317,0.417609,0.432983,0.413326,0.375897,0.307243,0.225026,0.124632,0.0188634,-0.089762,-0.191232,-0.282372,-0.353568,-0.404872,-0.428037,-0.426871,-0.395936,-0.343052,-0.265302,-0.173945,-0.0689989,0.0387233,0.144214,0.241704,0.322068
717,0.260249,0.326936,0.375132,0.397944,0.397476,0.369285,0.321587,0.248878,0.16516,0.0677418,-0.0335997,-0.129076,-0.22478,-0.293508,-0.36005,-0.38527,-0.405552,-0.381566,-0.350093,-0.283138,-0.207739,-0.113967,-0.0145455,0.0846903,0.180838,0.263722
718,0.198402,0.269733,0.328782,0.359353,0.377396,0.359696,0.332115,0.27105,0.203598,0.116021,0.0234576,-0.0669548,-0.163072,-0.233115,-0.308923,-0.34175,-0.377477,-0.366054,-0.351719,-0.299685,-0.238729,-0.158074,-0.0678428,0.0246955,0.117947,0.202874
719,0.134455,0.210656,0.278087,0.31885,0.351862,0.3486,0.337534,0.292247,0.238965,0.16354,0.0808431,-0.00570412,-0.0973848,-0.173601,-0.251238,-0.298672,-0.342209,-0.350097,-0.347593,-0.314871,-0.266713,-0.200719,-0.120788,-0.0351905,0.0537864,0.139877
720,0.0693507,0.150241,0.223322,0.277165,0.320792,0.336312,0.337731,0.312225,0.270953,0.209949,0.137641,0.0547633,-0.0293381,-0.114305,-0.188944,-0.255,-0.3015,-0.332555,-0.338856,-0.327701,-0.291976,-0.241238,-0.172869,-0.0945608,-0.0108148,0.0752151
721,0.00395664,0.0886345,0.165622,0.233921,0.285434,0.321873,0.333819,0.329796,0.299931,0.254633,0.192826,0.115044,0.0385765,-0.0534323,-0.12534,-0.208343,-0.258435,-0.311236,-0.327456,-0.336783,-0.314948,-0.279066,-0.223433,-0.153101,-0.0750675,0.00955777
722,-0.0610826,0.0258542,0.106596,0.188115,0.247776,0.303697,0.327471,0.343425,0.326554,0.296798,0.245574,0.175525,0.10412,0.0105074,-0.0634297,-0.156665,-0.215784,-0.284335,-0.315004,-0.341109,-0.335776,-0.31388,-0.271754,-0.210466,-0.138314,-0.0562778
723,-0.125355,-0.0378714,0.0476888,0.138975,0.209547,0.280616,0.31993,0.352044,0.35121,0.335687,0.295449,0.2358,0.166275,0.0774492,-0.00446374,-0.0997809,-0.174571,-0.251653,-0.301855,-0.340638,-0.354077,-0.345608,-0.317151,-0.266174,-0.200053,-0.121432
724,-0.188555,-0.10189,-0.0103448,0.0866734,0.171394,0.252689,0.31129,0.355637,0.373626,0.370805,0.342362,0.294567,0.225484,0.145446,0.0524569,-0.0397647,-0.133708,-0.21487,-0.286964,-0.3363,-0.369036,-0.374286,-0.359112,-0.319571,-0.259884,-0.185128
725,-0.250303,-0.165165,-0.0675433,0.0324957,0.132718,0.221299,0.300475,0.355207,0.392866,0.402013,0.386323,0.350086,0.283022,0.211466,0.109495,0.0199888,-0.0908952,-0.176703,-0.268601,-0.329429,-0.3798,-0.399847,-0.397355,-0.369894,-0.317416,-0.246757
726,-0.310014,-0.226534,-0.124373,-0.021654,0.0922657,0.188474,0.28593,0.352172,0.407756,0.429432,0.427148,0.400901,0.339875,0.272846,0.168435,0.0764803,-0.0442558,-0.139466,-0.245497,-0.320963,-0.385937,-0.421969,-0.431788,-0.416399,-0.372174,-0.305876
727,-0.366907,-0.285053,-0.181117,-0.0740946,0.0491109,0.15584,0.266622,0.347511,0.417471,0.453194,0.464317,0.44641,0.395812,0.328521,0.229275,0.12858,0.00627851,-0.103879,-0.217729,-0.310895,-0.387658,-0.440092,-0.462374,-0.458505,-0.423563,-0.362134
728,-0.420133,-0.340203,-0.237391,-0.124066,0.00344196,0.123824,0.242753,0.341182,0.421963,0.473202,0.497056,0.48693,0.449201,0.379321,0.289895,0.177383,0.0586658,-0.0688561,-0.186805,-0.298324,-0.385667,-0.453613,-0.48897,-0.495869,-0.470911,-0.415162
729,-0.468964,-0.391861,-0.29206,-0.171873,-0.0433143,0.0915864,0.215756,0.332161,0.421947,0.489032,0.52461,0.523238,0.497685,0.427138,0.346992,0.225239,0.10971,-0.0323721,-0.1549,-0.282065,-0.380716,-0.462162,-0.511224,-0.528373,-0.513561,-0.46449
730,-0.512923,-0.440056,-0.343619,-0.218403,-0.0891028,0.0577114,0.187574,0.319077,0.418467,0.500054,0.546526,0.555857,0.539303,0.47349,0.39774,0.274045,0.156702,0.00709559,-0.123702,-0.261454,-0.37314,-0.46577,-0.528608,-0.555999,-0.550983,-0.509524
731,-0.551789,-0.484654,-0.390786,-0.264309,-0.132219,0.0212498,0.159642,0.301094,0.412271,0.505718,0.562775,0.584526,0.573405,0.518326,0.441172,0.323819,0.198771,0.0494332,-0.0935662,-0.236866,-0.362656,-0.464831,-0.540583,-0.57868,-0.582844,-0.549619
732,-0.585474,-0.525174,-0.432978,-0.309359,-0.172073,-0.0175123,0.132177,0.278491,0.403369,0.50583,0.573637,0.608179,0.600799,0.559794,0.478471,0.37242,0.237134,0.092738,-0.0634758,-0.209606,-0.348569,-0.459861,-0.546813,-0.596184,-0.609001,-0.584191
733,-0.613856,-0.560826,-0.470375,-0.352324,-0.209291,-0.0570176,0.104197,0.252617,0.391047,0.500653,0.579422,0.625435,0.623062,0.595109,0.511996,0.41656,0.274107,0.134239,-0.0318469,-0.181253,-0.33026,-0.451176,-0.547308,-0.60811,-0.629416,-0.61283
